series,date,adj_close,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-03T00:00:00.000000,1104710400000000.0,,,,,,,,,,0.0,0.0,0.0,,,
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-04T00:00:00.000000,1104796800000000.0,0.00007820748449915982,0.00007820748449915982,,,,,,,,6892307692.375,1378461538.4750001,5513846153.9,,,
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-05T00:00:00.000000,1104883200000000.0,0.00007820136855940518,0.00007820136855940518,,,,,,,,19106026736.875,4923974578.155001,14182052158.72,,,
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-06T00:00:00.000000,1104969600000000.0,0.00007819525358598867,0.00007819525358598867,,,,,,,,35349755028.25,11009130668.174002,24340624360.075996,,,
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-07T00:00:00.000000,1105056000000000.0,0.00007818913957180484,0.00007818913957180484,,,,,,,,54565784259.125,19720461386.364204,34845322872.760796,,,
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-10T00:00:00.000000,1105315200000000.0,0.00023453074414447883,0.00022779908219661138,,,,,,,,89676168593.875,33711602827.866364,55964565766.00864,,,
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-11T00:00:00.000000,1105401600000000.0,0.00007816469305055307,0.00007816469305055307,,,,,,,,123054661521.625,51580214566.61809,71474446955.00691,,,
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-12T00:00:00.000000,1105488000000000.0,0.000078158583804111,0.000078158583804111,,,,,,,,154695877786.75,72203347210.64447,82492530576.10553,,,
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-13T00:00:00.000000,1105574400000000.0,0.00007815247552400706,0.00007815247552400706,,,,,,,,184615396196.25,94685757007.76558,89929639188.48442,,,
Bloomberg US Govt Inflation-Li - BCIT1T Index Index,2005-01-14T00:00:00.000000,1105660800000000.0,0.00007814636818181953,0.00007814636818181953,,,,,,,,212845042856.75,118317614177.56247,94527428679.18753,,,
