series,date,adj_close,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-03T00:00:00.000000,1104710400000000.0,,,,,,,,,,0.0,0.0,0.0,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-04T00:00:00.000000,1104796800000000.0,0.00007820748449915982,0.00007820748449915982,,,,,,,,6892307692.375,1378461538.4750001,5513846153.9,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-05T00:00:00.000000,1104883200000000.0,0.00007820136855940518,0.00007820136855940518,,,,,,,,19106026736.875,4923974578.155001,14182052158.72,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-06T00:00:00.000000,1104969600000000.0,0.00007819525358598867,0.00007819525358598867,,,,,,,,35349755028.25,11009130668.174002,24340624360.075996,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-07T00:00:00.000000,1105056000000000.0,0.00007818913957180484,0.00007818913957180484,,,,,,,,54565784259.125,19720461386.364204,34845322872.760796,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-10T00:00:00.000000,1105315200000000.0,0.00023453074414447883,0.00023453074414447883,,,,,,,,89676168593.875,33711602827.866364,55964565766.00864,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-11T00:00:00.000000,1105401600000000.0,0.00007816469305055307,0.00007816469305055307,,,,,,,,123054661521.625,51580214566.61809,71474446955.00691,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-12T00:00:00.000000,1105488000000000.0,0.000078158583804111,0.000078158583804111,,,,,,,,154695877786.75,72203347210.64447,82492530576.10553,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-13T00:00:00.000000,1105574400000000.0,0.00007815247552400706,0.00007815247552400706,,,,,,,,184615396196.25,94685757007.76558,89929639188.48442,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-14T00:00:00.000000,1105660800000000.0,0.00007814636818181953,0.00007814636818181953,,,,,,,,212845042856.75,118317614177.56247,94527428679.18753,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-17T00:00:00.000000,1105920000000000.0,0.00023440247011308202,0.00023440247011308202,,,,,,,,253213625934.375,145296816528.925,107916809405.45001,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-18T00:00:00.000000,1106006400000000.0,0.00007812194840539632,0.00007812194840539632,,,,,,,,288848115514.25,174007076325.99,114841039188.26001,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-19T00:00:00.000000,1106092800000000.0,0.00007811584583805598,0.00007811584583805598,,,,,,,,320367466432.875,203279154347.367,117088312085.508,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-20T00:00:00.000000,1106179200000000.0,0.00007810974422994832,0.00007810974422994832,,,,,,,,348303510982.375,232284025674.36862,116019485308.00638,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-21T00:00:00.000000,1106265600000000.0,0.00007810364357396793,0.00007810364357396793,,,,,,,,373113762285.0,260449972996.4949,112663789288.5051,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-24T00:00:00.000000,1106524800000000.0,0.00023427433631439953,0.00023427433631439953,,,,,,,,408976907752.375,290155359947.6709,118821547804.7041,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-25T00:00:00.000000,1106611200000000.0,0.00007807925048552988,0.00007807925048552988,,,,,,,,439306415936.25,319985571145.3867,119320844790.86328,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-26T00:00:00.000000,1106697600000000.0,0.0000780731545830804,0.0000780731545830804,,,,,,,,464954817893.0,348979420494.9094,115975397398.09058,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-27T00:00:00.000000,1106784000000000.0,0.0000780670596398636,0.0000780670596398636,,,,,,,,486643396999.875,376512215795.9026,110131181203.97241,,,
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-28T00:00:00.000000,1106870400000000.0,0.0000780609656558795,0.0000780609656558795,,,,,,,,504982387502.5,402206250137.2221,102776137365.2779,1105790400000000.0,1107200377558612.0,1104380422441388.0
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-01-31T00:00:00.000000,1107129600000000.0,0.00023414634253526856,0.00023414634253526856,3.652547803854855,3.652547803854855,0.00006410493581717215,,0.0010176343079039678,,,534272680488.75,428619536207.5277,105653144281.22229,1105911360000000.0,1107346087526525.0,1104476632473475.0
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-02-01T00:00:00.000000,1107216000000000.0,0.00007803659920568862,0.00007803659920568862,1.2172426621788413,1.2172426621788413,0.00006410931988368251,,0.0010177039028022735,,,558024645871.375,454500558140.29724,103524087731.07776,1106032320000000.0,1107479263763647.4,1104585376236352.6
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-02-02T00:00:00.000000,1107302400000000.0,0.00007803050996812999,0.00007803050996812999,1.2170644772598345,1.2170644772598345,0.00006411370262306246,,0.0010177734766330369,,,577166788027.25,479033804117.6878,98132983909.5622,1106153280000000.0,1107600223763647.4,1104706336236352.6
Generic 1st 'W ' Future - W 1 Comdty Comdty,2005-02-03T00:00:00.000000,1107388800000000.0,0.00007802442168269863,0.00007802442168269863,1.2168863567220607,1.2168863567220607,0.0000641180840361082,,0.0010178430294088972,,,592479101248.75,501722863543.90027,90756237704.84973,1106274240000000.0,1107708967526525.0,1104839512473475.0
